price,area,bedrooms,bathrooms,balcony,status,neworold,parking,furnished_status,lift,type_of_building,price_sqft,city
8500000,1494,4,2,1.0,Ready to Move,Resale,,Semi-Furnished,,Individual House,5689.424364,New Delhi
8200000,900,3,3,,Ready to Move,Resale,1.0,Furnished,,Flat,9111.111111,New Delhi
5200000,1225,2,2,2.0,Ready to Move,Resale,,,,Flat,4244.897959,Noida
5500000,1440,3,2,5.0,Ready to Move,Resale,1.0,,2.0,Flat,3819.444444,Noida
4800000,1260,2,2,,Ready to Move,Resale,,,,Flat,3809.52381,Faridabad
5400000,1190,3,2,4.0,Ready to Move,Resale,,,,Flat,4537.815126,Noida
3330000,985,2,2,2.0,Ready to Move,Resale,,Unfurnished,,Flat,3380.71066,Ghaziabad
4900000,1190,3,2,3.0,Ready to Move,Resale,,,,Individual House,4117.647059,Noida
36000000,4200,7,8,5.0,Ready to Move,Resale,5.0,Semi-Furnished,,Flat,8571.428571,Gurgaon
5500000,1300,3,2,2.0,Ready to Move,Resale,,,,Flat,4230.769231,Greater Noida
3200000,900,2,2,,,Resale,,Unfurnished,,Individual House,3555.555556,Noida
9800000,1500,3,2,2.0,Ready to Move,Resale,2.0,,,Flat,6533.333333,Gurgaon
2650000,550,2,2,2.0,Ready to Move,Resale,,,,Flat,4818.181818,Gurgaon
4600000,1055,2,2,3.0,Ready to Move,Resale,,,,Individual House,4360.189573,Noida
4500000,1000,3,2,,Ready to Move,Resale,,Semi-Furnished,,Individual House,4500.0,Ghaziabad
8000000,1498,2,2,,Ready to Move,Resale,,Unfurnished,2.0,Flat,5340.453939,Gurgaon
7100000,1690,3,3,,Ready to Move,Resale,,,,Individual House,4201.183432,Ghaziabad
6000000,1512,3,3,3.0,Ready to Move,Resale,,Unfurnished,,Individual House,3968.253968,Gurgaon
4900000,875,2,2,1.0,Ready to Move,Resale,,,,Flat,5600.0,Noida
4200000,950,3,2,,Ready to Move,Resale,,,,Flat,4421.052632,Noida
4200000,1350,3,2,2.0,Ready to Move,Resale,,,,Flat,3111.111111,Ghaziabad
14500000,1935,3,4,3.0,Ready to Move,Resale,,,,Flat,7493.540052,Ghaziabad
19000000,3200,5,4,,Ready to Move,Resale,,Unfurnished,,Individual House,5937.5,Ghaziabad
14000000,2078,3,3,,,Resale,,Semi-Furnished,,Flat,6737.247353,Gurgaon
4200000,810,3,2,1.0,Ready to Move,New Property,1.0,Semi-Furnished,0.0,Flat,5185.185185,New Delhi
9200000,2400,4,3,4.0,Ready to Move,Resale,1.0,Semi-Furnished,,Flat,3833.333333,Greater Noida
14000000,1150,3,2,2.0,Ready to Move,Resale,,Semi-Furnished,,Flat,12173.91304,New Delhi
4100000,1304,2,2,,Ready to Move,Resale,,,,Flat,3144.171779,Faridabad
4000000,1260,2,2,3.0,Ready to Move,Resale,,,,Flat,3174.603175,Greater Noida
3700000,810,2,2,1.0,Ready to Move,Resale,,,,Flat,4567.901235,Gurgaon
3500000,1035,2,2,3.0,Ready to Move,Resale,,,,Flat,3381.642512,Greater Noida
6600000,1095,2,2,3.0,,Resale,1.0,Semi-Furnished,,Individual House,6027.39726,Ghaziabad
7500000,1550,3,3,3.0,Ready to Move,New Property,,,,Flat,4838.709677,Noida
12000000,2000,4,4,,Ready to Move,New Property,4.0,Semi-Furnished,1.0,Individual House,6000.0,Gurgaon
32000000,2500,3,3,3.0,Ready to Move,Resale,1.0,Semi-Furnished,0.0,Individual House,12800.0,New Delhi
4900000,1075,2,2,2.0,Ready to Move,Resale,1.0,,3.0,Flat,4558.139535,Noida
18700000,2336,4,4,5.0,Ready to Move,Resale,2.0,Semi-Furnished,2.0,Flat,8005.136986,Gurgaon
5150000,1234,2,2,2.0,Ready to Move,Resale,,,,Flat,4173.419773,Noida
4000000,750,3,2,2.0,Ready to Move,New Property,,Semi-Furnished,,Flat,5333.333333,New Delhi
11500000,1725,3,3,3.0,,Resale,,Semi-Furnished,,Flat,6666.666667,Gurgaon
39000000,4528,5,5,5.0,Ready to Move,Resale,2.0,,6.0,Flat,8613.074205,Gurgaon
4650000,1110,2,2,2.0,Ready to Move,Resale,1.0,,3.0,Flat,4189.189189,Greater Noida
5450000,1320,2,2,,Ready to Move,Resale,,,,Individual House,4128.787879,Gurgaon
9510000,1500,3,3,,Ready to Move,Resale,,Semi-Furnished,,Flat,6340.0,Ghaziabad
4200000,1225,3,2,3.0,Ready to Move,Resale,1.0,,3.0,Flat,3428.571429,Ghaziabad
5700000,900,3,2,2.0,Ready to Move,New Property,1.0,Furnished,,Flat,6333.333333,New Delhi
6400000,1150,3,3,1.0,Ready to Move,New Property,,Furnished,,Flat,5565.217391,Ghaziabad
5000000,1085,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,4608.294931,Ghaziabad
4000000,1080,3,2,,Ready to Move,Resale,,Unfurnished,,Flat,3703.703704,Ghaziabad
6000000,1700,3,2,4.0,Ready to Move,Resale,1.0,,3.0,Flat,3529.411765,Ghaziabad
5000000,1100,3,2,1.0,Ready to Move,Resale,2.0,,0.0,Flat,4545.454545,New Delhi
7500000,900,2,2,2.0,Ready to Move,Resale,1.0,Semi-Furnished,,Flat,8333.333333,New Delhi
7000000,1485,3,2,,,Resale,,Furnished,,Flat,4713.804714,Ghaziabad
6000000,1300,2,2,2.0,Ready to Move,Resale,1.0,Semi-Furnished,,Flat,4615.384615,Ghaziabad
8300000,1325,3,2,,Ready to Move,Resale,1.0,,,Flat,6264.150943,Gurgaon
5000000,650,2,2,1.0,Ready to Move,Resale,,,,Individual House,7692.307692,New Delhi
19000000,2400,3,3,4.0,Ready to Move,Resale,,Semi-Furnished,,Individual House,7916.666667,Gurgaon
3500000,890,2,2,,Ready to Move,Resale,,,,Flat,3932.58427,Ghaziabad
4400000,1150,3,2,2.0,Ready to Move,Resale,,Unfurnished,,Flat,3826.086957,Ghaziabad
2700000,924,2,2,3.0,Ready to Move,Resale,1.0,,2.0,Flat,2922.077922,Ghaziabad
4000000,765,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,5228.75817,New Delhi
3800000,1005,2,2,,Ready to Move,Resale,160.0,,,Individual House,3781.094527,Greater Noida
3700000,765,2,2,2.0,Ready to Move,New Property,,Furnished,,Flat,4836.601307,New Delhi
6700000,1000,2,2,2.0,Ready to Move,Resale,,Furnished,,Flat,6700.0,Ghaziabad
6000000,1155,2,2,4.0,Ready to Move,Resale,,,,Flat,5194.805195,Ghaziabad
9000000,1800,3,3,,Ready to Move,Resale,,,,Individual House,5000.0,Ghaziabad
16000000,2400,4,5,2.0,,New Property,1.0,Unfurnished,,Flat,6666.666667,Faridabad
22500000,537,9,7,,Ready to Move,Resale,,Unfurnished,,Flat,41899.44134,Gurgaon
4500000,900,2,2,,,Resale,,Semi-Furnished,,Individual House,5000.0,Faridabad
3400000,920,2,2,2.0,Ready to Move,Resale,,Semi-Furnished,,Flat,3695.652174,Ghaziabad
4000000,1040,2,2,,Ready to Move,Resale,,,,Flat,3846.153846,Greater Noida
7000000,1135,2,2,1.0,Ready to Move,Resale,,,,Flat,6167.400881,Noida
5500000,1310,2,2,4.0,Ready to Move,Resale,1.0,,3.0,Flat,4198.473282,Ghaziabad
17500000,1600,3,2,2.0,Ready to Move,Resale,,Semi-Furnished,,Flat,10937.5,New Delhi
6000000,1700,3,2,3.0,Ready to Move,Resale,,,,Flat,3529.411765,Ghaziabad
60000000,5000,8,8,2.0,Ready to Move,Resale,3.0,,,Flat,12000.0,Gurgaon
10000000,2438,4,5,5.0,Ready to Move,Resale,1.0,Semi-Furnished,,Individual House,4101.722724,Greater Noida
11200000,1740,3,3,3.0,Ready to Move,Resale,1.0,,3.0,Flat,6436.781609,Gurgaon
12000000,1600,3,3,2.0,Ready to Move,New Property,1.0,Unfurnished,1.0,Flat,7500.0,Gurgaon
16000000,1700,3,3,2.0,Ready to Move,New Property,2.0,Semi-Furnished,1.0,Flat,9411.764706,Gurgaon
18200000,2000,3,3,4.0,,New Property,2.0,Semi-Furnished,2.0,Flat,9100.0,Gurgaon
16000000,2100,4,3,3.0,Ready to Move,Resale,3.0,Semi-Furnished,,Flat,7619.047619,New Delhi
3900000,1000,3,2,1.0,,Resale,1.0,Semi-Furnished,,Flat,3900.0,Gurgaon
10000000,1822,3,3,3.0,Ready to Move,Resale,2.0,,2.0,Individual House,5488.474204,Gurgaon
11500000,1450,3,3,2.0,Ready to Move,Resale,,,,Flat,7931.034483,New Delhi
2800000,920,2,2,2.0,Ready to Move,Resale,1.0,,2.0,Flat,3043.478261,Ghaziabad
3400000,890,2,2,,,Resale,,Unfurnished,,Flat,3820.224719,Ghaziabad
11200000,2335,4,4,4.0,Ready to Move,New Property,,,,Flat,4796.573876,Noida
3500000,1125,2,2,,Ready to Move,Resale,3.0,,,Flat,3111.111111,Ghaziabad
4200000,1040,2,2,3.0,Ready to Move,Resale,450.0,,2.0,Flat,4038.461538,Gurgaon
11000000,2100,4,3,2.0,Ready to Move,Resale,,Semi-Furnished,,Flat,5238.095238,Ghaziabad
5000000,1295,2,2,3.0,Ready to Move,Resale,1.0,,,Flat,3861.003861,Ghaziabad
13000000,1958,3,3,2.0,,Resale,,Unfurnished,,Individual House,6639.427988,Gurgaon
25000000,3500,4,4,5.0,Ready to Move,New Property,,Semi-Furnished,,Flat,7142.857143,Gurgaon
11500000,1800,4,2,,,Resale,,Semi-Furnished,,Individual House,6388.888889,Ghaziabad
5600000,1655,3,3,,Ready to Move,Resale,,Semi-Furnished,,Flat,3383.685801,Ghaziabad
4100000,1000,2,2,2.0,Ready to Move,Resale,2.0,,2.0,Flat,4100.0,Noida
2200000,900,2,2,1.0,Ready to Move,Resale,,,0.0,Individual House,2444.444444,Ghaziabad
5000000,1000,2,2,,Ready to Move,Resale,1.0,Semi-Furnished,,Flat,5000.0,Gurgaon
4000000,1100,3,2,2.0,Ready to Move,Resale,2.0,Unfurnished,,Flat,3636.363636,Ghaziabad
14500000,1471,2,2,2.0,Ready to Move,Resale,2.0,Semi-Furnished,4.0,Flat,9857.239973,Gurgaon
8500000,1450,3,3,,Ready to Move,Resale,,,,Flat,5862.068966,Ghaziabad
5500000,1250,3,2,,,Resale,,Semi-Furnished,,Flat,4400.0,Ghaziabad
24800000,3200,4,5,4.0,Ready to Move,Resale,2.0,,2.0,Flat,7750.0,Noida
10900000,2000,3,3,3.0,,New Property,1.0,Semi-Furnished,2.0,Flat,5450.0,Gurgaon
26000000,1800,3,3,,Ready to Move,Resale,,Semi-Furnished,,Flat,14444.44444,New Delhi
10000000,1575,3,2,3.0,Ready to Move,Resale,,,,Flat,6349.206349,Noida
4900000,1205,2,2,4.0,Ready to Move,Resale,1.0,,3.0,Flat,4066.390041,Noida
2800000,853,2,2,3.0,Ready to Move,Resale,1.0,,0.0,Flat,3282.532239,Ghaziabad
4800000,1256,3,2,1.0,Ready to Move,New Property,,,,Individual House,3821.656051,Ghaziabad
4700000,1085,2,2,2.0,Ready to Move,Resale,,,,Flat,4331.797235,Ghaziabad
2800000,900,2,2,1.0,Ready to Move,Resale,,Unfurnished,,Flat,3111.111111,Ghaziabad
7400000,1550,3,3,3.0,Ready to Move,Resale,1.0,,2.0,Flat,4774.193548,Noida
5500000,1050,3,2,,Ready to Move,Resale,,Semi-Furnished,0.0,Individual House,5238.095238,New Delhi
2800000,534,2,2,1.0,Ready to Move,Resale,,Semi-Furnished,,Flat,5243.445693,New Delhi
6500000,998,2,2,2.0,Ready to Move,Resale,,Furnished,,Individual House,6513.026052,New Delhi
6500000,1375,2,2,1.0,Ready to Move,Resale,4.0,,2.0,Flat,4727.272727,Ghaziabad
3400000,1110,2,2,3.0,Ready to Move,Resale,,,,Flat,3063.063063,Greater Noida
9000000,1310,4,3,,Ready to Move,Resale,,Furnished,,Flat,6870.229008,Gurgaon
5600000,1565,3,4,,,Resale,,Furnished,,Flat,3578.27476,Faridabad
9000000,1650,3,2,3.0,Ready to Move,Resale,4.0,,2.0,Flat,5454.545455,Faridabad
18500000,1600,3,3,,Ready to Move,Resale,1.0,Semi-Furnished,,Flat,11562.5,New Delhi
4000000,1290,3,2,,Ready to Move,Resale,,,,Flat,3100.775194,Greater Noida
4800000,1230,2,2,2.0,Ready to Move,Resale,,,,Flat,3902.439024,Greater Noida
26000000,3755,4,6,2.0,Ready to Move,New Property,2.0,,5.0,Flat,6924.101198,Noida
11700000,1600,3,3,3.0,Ready to Move,Resale,,Semi-Furnished,,Individual House,7312.5,Gurgaon
3800000,830,2,2,1.0,Ready to Move,Resale,,,,Flat,4578.313253,Noida
15000000,2367,3,3,1.0,Ready to Move,New Property,,Semi-Furnished,,Flat,6337.135615,Gurgaon
5500000,960,2,2,,Ready to Move,Resale,,,,Flat,5729.166667,Ghaziabad
3200000,1065,2,2,3.0,,Resale,,Furnished,,Individual House,3004.694836,Ghaziabad
9600000,1480,2,2,2.0,Ready to Move,New Property,1.0,,3.0,Flat,6486.486486,Gurgaon
7000000,1365,3,2,,Ready to Move,Resale,,,,Flat,5128.205128,Noida
2600000,750,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,3466.666667,Ghaziabad
13500000,1600,3,3,,Ready to Move,Resale,,Furnished,,Flat,8437.5,Gurgaon
4000000,700,2,2,1.0,Ready to Move,Resale,,Semi-Furnished,,Flat,5714.285714,Ghaziabad
16000000,1500,3,2,3.0,Ready to Move,Resale,5.0,,0.0,Flat,10666.66667,New Delhi
4950000,970,2,2,4.0,Ready to Move,Resale,,,,Flat,5103.092784,Ghaziabad
4100000,1100,3,2,1.0,Ready to Move,Resale,1.0,Semi-Furnished,,Flat,3727.272727,Ghaziabad
2840000,920,2,2,3.0,Ready to Move,Resale,,,,Individual House,3086.956522,Greater Noida
8700000,1100,2,2,1.0,Ready to Move,Resale,,,,Flat,7909.090909,Gurgaon
7200000,1250,2,2,3.0,Ready to Move,Resale,,,2.0,Flat,5760.0,Faridabad
42500000,4680,4,4,4.0,Ready to Move,Resale,2.0,,,Individual House,9081.196581,Gurgaon
2680000,747,3,2,1.0,Ready to Move,Resale,,Furnished,,Flat,3587.68407,New Delhi
11800000,2423,4,4,3.0,Ready to Move,Resale,1.0,,2.0,Flat,4869.995873,Gurgaon
9000000,1500,3,3,3.0,Ready to Move,Resale,1.0,,1.0,Flat,6000.0,New Delhi
6200000,1100,2,2,3.0,Ready to Move,Resale,,,,Flat,5636.363636,Faridabad
4000000,900,2,2,1.0,Ready to Move,Resale,,Semi-Furnished,,Flat,4444.444444,Gurgaon
12000000,1500,3,3,2.0,Ready to Move,Resale,,,,Flat,8000.0,Gurgaon
3400000,900,2,2,2.0,Ready to Move,New Property,,Semi-Furnished,,Flat,3777.777778,Ghaziabad
6100000,1110,2,2,,Ready to Move,Resale,1.0,,2.0,Flat,5495.495495,Noida
45000000,5100,4,4,4.0,Ready to Move,New Property,,Semi-Furnished,,Flat,8823.529412,Gurgaon
3100000,530,2,2,1.0,Ready to Move,Resale,,,,Flat,5849.056604,Gurgaon
4500000,1377,3,2,2.0,Ready to Move,Resale,,,,Flat,3267.973856,Ghaziabad
8000000,1808,3,3,,,Resale,,Unfurnished,,Flat,4424.778761,Gurgaon
7500000,900,2,2,,,Resale,,Semi-Furnished,,Flat,8333.333333,New Delhi
5200000,800,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,6500.0,New Delhi
26000000,2850,5,5,3.0,,Resale,1.0,Semi-Furnished,,Flat,9122.807018,Noida
12500000,2600,4,4,4.0,Ready to Move,Resale,2.0,,,Flat,4807.692308,Gurgaon
32100000,4068,4,4,4.0,,New Property,,Furnished,,Flat,7890.855457,Greater Noida
4500000,1193,2,3,2.0,Ready to Move,Resale,,,,Flat,3772.003353,Greater Noida
6000000,1000,2,2,3.0,Ready to Move,Resale,1.0,,2.0,Flat,6000.0,Gurgaon
3270000,890,2,2,3.0,Ready to Move,Resale,1.0,,2.0,Flat,3674.157303,Noida
15000000,1700,3,3,2.0,Ready to Move,New Property,,Semi-Furnished,,Individual House,8823.529412,Gurgaon
6500000,1180,2,2,2.0,Ready to Move,Resale,,,,Flat,5508.474576,Noida
3600000,1030,2,2,,Ready to Move,Resale,1.0,,2.0,Flat,3495.145631,Ghaziabad
4500000,1265,3,2,,Ready to Move,Resale,1.0,Semi-Furnished,,Flat,3557.312253,Ghaziabad
8800000,1463,2,2,4.0,Ready to Move,New Property,,,,Flat,6015.037594,Gurgaon
4000000,800,2,2,,Ready to Move,Resale,,,,Flat,5000.0,Ghaziabad
9000000,1400,3,2,3.0,Ready to Move,Resale,,,,Flat,6428.571429,Gurgaon
11000000,2070,3,3,3.0,,Resale,1.0,Semi-Furnished,,Individual House,5314.009662,Gurgaon
14500000,2500,3,3,2.0,Ready to Move,Resale,3.0,,1.0,Flat,5800.0,Gurgaon
17000000,2000,4,3,3.0,Ready to Move,Resale,2.0,Semi-Furnished,0.0,Flat,8500.0,New Delhi
9000000,900,3,2,1.0,Ready to Move,Resale,,Semi-Furnished,,Flat,10000.0,New Delhi
4600000,1350,3,2,2.0,Ready to Move,Resale,4.0,Semi-Furnished,,Individual House,3407.407407,Faridabad
38000000,4700,6,6,2.0,Ready to Move,Resale,6.0,,,Flat,8085.106383,Gurgaon
2400000,540,2,2,1.0,Ready to Move,New Property,,Semi-Furnished,,Flat,4444.444444,New Delhi
4300000,1000,2,2,,Ready to Move,Resale,,Semi-Furnished,,Individual House,4300.0,Ghaziabad
4350000,1450,3,3,,Ready to Move,Resale,,,,Individual House,3000.0,Ghaziabad
4000000,805,3,2,2.0,Ready to Move,New Property,1.0,Semi-Furnished,1.0,Flat,4968.944099,New Delhi
3200000,900,2,2,1.0,Ready to Move,Resale,1.0,Semi-Furnished,0.0,Flat,3555.555556,Ghaziabad
13000000,2525,4,6,2.0,Ready to Move,Resale,,Semi-Furnished,,Flat,5148.514851,Greater Noida
10000000,1650,3,2,,Ready to Move,Resale,,,,Individual House,6060.606061,Gurgaon
5000000,680,2,2,1.0,Ready to Move,New Property,,Semi-Furnished,,Flat,7352.941176,New Delhi
3500000,800,2,2,1.0,Ready to Move,Resale,1.0,Semi-Furnished,,Flat,4375.0,New Delhi
9000000,2400,3,4,3.0,Ready to Move,Resale,,,,Flat,3750.0,Greater Noida
5000000,1100,2,2,1.0,Ready to Move,Resale,,,,Flat,4545.454545,Noida
4450000,900,2,2,1.0,Ready to Move,Resale,,Semi-Furnished,,Flat,4944.444444,New Delhi
10000000,1650,3,3,3.0,Ready to Move,Resale,,,,Flat,6060.606061,Gurgaon
3830000,1040,2,2,3.0,Ready to Move,Resale,2.0,Unfurnished,2.0,Individual House,3682.692308,Noida
4000000,720,2,2,1.0,Ready to Move,Resale,2.0,Semi-Furnished,1.0,Flat,5555.555556,Gurgaon
4300000,963,3,2,2.0,Ready to Move,Resale,,Unfurnished,,Flat,4465.212876,Faridabad
5200000,1375,3,2,3.0,,New Property,1.0,Semi-Furnished,2.0,Flat,3781.818182,Noida
7500000,1600,4,3,,Ready to Move,Resale,1.0,Semi-Furnished,0.0,Individual House,4687.5,Ghaziabad
3800000,1235,2,2,2.0,Ready to Move,New Property,,,,Flat,3076.923077,Ghaziabad
6500000,1115,2,2,,Ready to Move,Resale,179.0,,,Flat,5829.596413,Noida
16500000,1640,3,2,2.0,Ready to Move,Resale,1.0,,2.0,Flat,10060.97561,Gurgaon
5000000,1150,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,4347.826087,Ghaziabad
5200000,900,3,2,2.0,Ready to Move,Resale,,Semi-Furnished,0.0,Individual House,5777.777778,New Delhi
3200000,890,2,2,,Ready to Move,Resale,1.0,,,Individual House,3595.505618,Greater Noida
6000000,1450,3,2,2.0,Ready to Move,Resale,,Unfurnished,,Flat,4137.931034,Faridabad
3500000,1075,2,2,2.0,Ready to Move,Resale,1.0,,2.0,Flat,3255.813953,Noida
11400000,1400,3,3,,Ready to Move,Resale,,,,Individual House,8142.857143,New Delhi
7000000,1731,3,3,3.0,Ready to Move,Resale,1.0,Unfurnished,,Flat,4043.905257,Greater Noida
4400000,920,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,4782.608696,Ghaziabad
3100000,890,2,2,,Ready to Move,Resale,,Unfurnished,,Flat,3483.146067,Greater Noida
2500000,700,2,2,,,Resale,,,,Flat,3571.428571,Ghaziabad
10000000,1285,3,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,7782.101167,Gurgaon
3250000,1035,2,2,3.0,Ready to Move,New Property,1.0,,3.0,Flat,3140.096618,Ghaziabad
8000000,1894,4,3,3.0,Ready to Move,Resale,1.0,,2.0,Flat,4223.864836,Greater Noida
3100000,965,2,2,,Ready to Move,Resale,,,,Flat,3212.435233,Ghaziabad
13000000,1600,3,3,2.0,Ready to Move,Resale,,Furnished,,Flat,8125.0,Gurgaon
6500000,1285,3,3,,Ready to Move,Resale,,Unfurnished,,Flat,5058.365759,Gurgaon
7100000,1500,3,2,2.0,Ready to Move,Resale,,,1.0,Individual House,4733.333333,Ghaziabad
6500000,1742,3,5,4.0,Ready to Move,Resale,,Semi-Furnished,,Individual House,3731.343284,Greater Noida
4300000,800,2,2,,Ready to Move,Resale,,Furnished,,Flat,5375.0,Ghaziabad
4000000,1065,2,2,3.0,Ready to Move,Resale,2.0,Unfurnished,3.0,Flat,3755.868545,Greater Noida
2800000,550,2,2,1.0,Ready to Move,Resale,,Unfurnished,,Flat,5090.909091,New Delhi
4600000,900,3,2,2.0,Ready to Move,Resale,,Semi-Furnished,,Flat,5111.111111,Gurgaon
8500000,1650,3,3,4.0,Ready to Move,Resale,,,,Individual House,5151.515152,Ghaziabad
4730000,1470,3,3,1.0,Ready to Move,Resale,,Unfurnished,,Flat,3217.687075,Faridabad
13500000,1980,3,3,,Ready to Move,Resale,,Furnished,,Individual House,6818.181818,Gurgaon
2450000,710,2,2,1.0,Ready to Move,Resale,,Semi-Furnished,,Individual House,3450.704225,Ghaziabad
7800000,1465,3,3,2.0,Ready to Move,New Property,,,,Individual House,5324.232082,Noida
11200000,1850,3,2,5.0,Ready to Move,Resale,1.0,,2.0,Individual House,6054.054054,Gurgaon
3000000,750,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,4000.0,New Delhi
9000000,1620,3,2,3.0,Ready to Move,Resale,,,,Flat,5555.555556,Ghaziabad
8000000,1725,3,3,,,Resale,,Unfurnished,,Individual House,4637.681159,Gurgaon
9300000,1690,3,2,,,Resale,,Unfurnished,,Flat,5502.95858,Gurgaon
4500000,945,3,2,,Ready to Move,Resale,,Unfurnished,,Flat,4761.904762,Ghaziabad
6900000,1110,2,2,3.0,Ready to Move,New Property,,,,Flat,6216.216216,Noida
22500000,2600,4,3,1.0,Ready to Move,New Property,2.0,Semi-Furnished,1.0,Flat,8653.846154,New Delhi
7500000,1295,2,2,,Ready to Move,Resale,,,,Flat,5791.505792,Gurgaon
12500000,1930,3,3,3.0,Ready to Move,Resale,,,,Individual House,6476.683938,Gurgaon
10000000,2150,3,4,,Ready to Move,Resale,,Semi-Furnished,,Flat,4651.162791,Greater Noida
5100000,1500,3,2,3.0,Ready to Move,Resale,1.0,,3.0,Individual House,3400.0,Ghaziabad
10000000,1600,3,2,3.0,Ready to Move,Resale,,,,Individual House,6250.0,Ghaziabad
6200000,1705,3,3,1.0,Ready to Move,Resale,,,,Flat,3636.363636,Greater Noida
5800000,1150,2,2,,,Resale,,Unfurnished,,Flat,5043.478261,Noida
8200000,1540,3,3,4.0,Ready to Move,New Property,1.0,,2.0,Individual House,5324.675325,Noida
7500000,1540,3,2,2.0,Ready to Move,Resale,1.0,,2.0,Flat,4870.12987,Noida
4810000,1655,3,3,,Ready to Move,Resale,,,,Flat,2906.344411,Ghaziabad
15500000,2150,3,4,4.0,Ready to Move,Resale,100.0,Semi-Furnished,3.0,Flat,7209.302326,Gurgaon
3000000,840,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,3571.428571,Ghaziabad
9500000,1550,2,2,2.0,Ready to Move,Resale,2.0,,3.0,Flat,6129.032258,Gurgaon
12000000,1100,3,2,1.0,Ready to Move,Resale,,,,Flat,10909.09091,New Delhi
2400000,740,2,2,1.0,Ready to Move,Resale,,Unfurnished,,Flat,3243.243243,Ghaziabad
5100000,1087,2,2,2.0,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Flat,4691.812328,Ghaziabad
3700000,1060,2,2,,Ready to Move,Resale,,Unfurnished,,Individual House,3490.566038,Ghaziabad
3800000,850,2,2,,Ready to Move,Resale,,,,Individual House,4470.588235,Faridabad
4000000,1018,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,3929.273084,Ghaziabad
7500000,1285,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,5836.575875,Gurgaon
3200000,925,2,2,,Ready to Move,Resale,,,,Individual House,3459.459459,Ghaziabad
7500000,1208,3,3,,Ready to Move,Resale,,,,Flat,6208.609272,Noida
35000000,3000,5,3,3.0,Ready to Move,Resale,,Furnished,,Flat,11666.66667,New Delhi
30000000,3660,4,4,,Ready to Move,Resale,,,,Individual House,8196.721311,Gurgaon
18000000,2500,3,4,,Ready to Move,Resale,,Furnished,,Flat,7200.0,Faridabad
4100000,900,3,2,1.0,Ready to Move,New Property,,Furnished,1.0,Flat,4555.555556,New Delhi
5500000,1740,3,3,,Ready to Move,Resale,,,,Flat,3160.91954,Greater Noida
5800000,1050,2,3,,Ready to Move,Resale,,,,Individual House,5523.809524,Gurgaon
5300000,1400,3,3,,Ready to Move,Resale,,,,Flat,3785.714286,Greater Noida
4500000,900,2,2,1.0,Ready to Move,Resale,,,,Flat,5000.0,Ghaziabad
5800000,1100,3,2,,Ready to Move,Resale,,Semi-Furnished,,Individual House,5272.727273,Ghaziabad
6500000,1810,3,3,4.0,Ready to Move,Resale,,,,Flat,3591.160221,Ghaziabad
7270000,1245,2,2,,Under Construction,New Property,1.0,,2.0,Flat,5839.35743,Noida
12500000,1710,3,2,3.0,Ready to Move,New Property,,Semi-Furnished,,Flat,7309.94152,Gurgaon
6450000,1100,2,2,2.0,Ready to Move,Resale,2.0,,0.0,Flat,5863.636364,Noida
4600000,1245,3,2,4.0,Ready to Move,Resale,,,,Flat,3694.779116,Greater Noida
3500000,800,2,2,,Ready to Move,Resale,1.0,Semi-Furnished,,Individual House,4375.0,Ghaziabad
9000000,1640,3,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,5487.804878,Faridabad
6000000,1430,3,3,,Ready to Move,Resale,,,,Flat,4195.804196,Noida
3950000,1050,2,2,2.0,Ready to Move,New Property,2.0,,,Flat,3761.904762,Noida
5100000,800,3,2,1.0,Ready to Move,New Property,,Semi-Furnished,,Flat,6375.0,New Delhi
2700000,840,2,2,,Ready to Move,Resale,,Semi-Furnished,,Flat,3214.285714,Ghaziabad
7800000,1000,2,2,2.0,Ready to Move,Resale,1.0,,,Flat,7800.0,New Delhi
3600000,1027,2,2,2.0,Ready to Move,Resale,1.0,,2.0,Flat,3505.355404,Greater Noida
11000000,900,2,2,,Ready to Move,Resale,,Furnished,,Individual House,12222.22222,New Delhi
7000000,1380,2,2,3.0,Ready to Move,New Property,,,,Flat,5072.463768,Gurgaon
2950000,945,2,2,2.0,Ready to Move,Resale,,,,Flat,3121.693122,Ghaziabad
7200000,900,2,2,1.0,Ready to Move,Resale,,,,Flat,8000.0,Gurgaon
5500000,1350,3,2,1.0,Ready to Move,Resale,,Semi-Furnished,,Flat,4074.074074,Ghaziabad
6500000,1440,3,3,2.0,Ready to Move,Resale,,,,Flat,4513.888889,Gurgaon
7500000,1675,3,4,,Ready to Move,Resale,,,,Individual House,4477.61194,Noida
6500000,1400,3,2,1.0,Ready to Move,New Property,,Semi-Furnished,,Flat,4642.857143,Ghaziabad
